payment_id,subscription_id,paid_at,amount,currency,payment_status
P002436,S00213,2023-06-09 16:42:00,299.0,PHP,SUCCESS
P007473,S00647,2023-06-09 17:48:00,15.58,USD,SUCCESS
P000579,S00051,2023-06-09 18:29:00,499.0,PHP,SUCCESS
P003021,S00268,2023-06-10 13:30:00,15.77,USD,SUCCESS
P000426,S00038,2023-06-10 16:44:00,299.0,PHP,SUCCESS
P005760,S00500,2023-06-10 17:15:00,299.0,PHP,SUCCESS
P001144,S00103,2023-06-10 17:39:00,299.0,PHP,SUCCESS
P002915,S00259,2023-06-10 23:34:00,1299.0,PHP,SUCCESS
P009086,S00776,2023-06-11 03:23:00,15.31,USD,SUCCESS
P002474,S00217,2023-06-11 05:24:00,299.0,PHP,SUCCESS
P008683,S00744,2023-06-11 12:49:00,299.0,PHP,SUCCESS
P000233,S00022,2023-06-11 22:32:00,299.0,PHP,SUCCESS
P005542,S00481,2023-06-12 01:50:00,899.0,PHP,SUCCESS
P001328,S00119,2023-06-12 06:34:00,499.0,PHP,SUCCESS
P004664,S00407,2023-06-12 07:26:00,899.0,PHP,SUCCESS
P006846,S00585,2023-06-12 09:44:00,299.0,PHP,SUCCESS
P003484,S00306,2023-06-12 13:37:00,299.0,PHP,SUCCESS
P006064,S00522,2023-06-12 14:26:00,1299.0,PHP,SUCCESS
P006746,S00579,2023-06-12 18:07:00,899.0,PHP,SUCCESS
P002591,S00228,2023-06-12 22:55:00,-499.0,PHP,REFUNDED
P002641,S00232,2023-06-13 02:32:00,1299.0,PHP,SUCCESS
P006985,S00598,2023-06-13 03:23:00,499.0,PHP,SUCCESS
P002690,S00237,2023-06-13 05:52:00,899.0,PHP,SUCCESS
P000047,S00005,2023-06-13 09:16:00,299.0,PHP,SUCCESS
P008063,S00697,2023-06-13 20:28:00,5.62,USD,SUCCESS
P005187,S00455,2023-06-13 21:29:00,899.0,PHP,SUCCESS
P002651,S00233,2023-06-13 22:37:00,1299.0,PHP,SUCCESS
P000614,S00057,2023-06-13 22:39:00,499.0,PHP,SUCCESS
P000546,S00048,2023-06-14 00:06:00,299.0,PHP,SUCCESS
P008298,S00716,2023-06-14 00:20:00,499.0,PHP,SUCCESS
P006430,S00553,2023-06-14 01:15:00,1299.0,PHP,SUCCESS
P008314,S00718,2023-06-14 02:48:00,299.0,PHP,SUCCESS
P005992,S00516,2023-06-14 06:44:00,499.0,PHP,SUCCESS
P006912,S00589,2023-06-14 06:54:00,1299.0,PHP,SUCCESS
P008851,S00755,2023-06-14 07:47:00,4.48,USD,FAILED
P002141,S00186,2023-06-14 09:09:00,499.0,PHP,SUCCESS
P002203,S00191,2023-06-15 23:24:00,299.0,PHP,SUCCESS
P005242,S00459,2023-06-16 05:21:00,299.0,PHP,FAILED
P000692,S00065,2023-06-16 06:03:00,1299.0,PHP,SUCCESS
P009017,S00770,2023-06-16 18:43:00,5.11,USD,SUCCESS
P007586,S00659,2023-06-16 22:22:00,4.98,USD,FAILED
P006056,S00521,2023-06-17 02:28:00,299.0,PHP,SUCCESS
P002570,S00227,2023-06-17 15:08:00,499.0,PHP,SUCCESS
P003850,S00339,2023-06-17 15:40:00,299.0,PHP,SUCCESS
P002775,S00245,2023-06-17 20:13:00,499.0,PHP,SUCCESS
P008358,S00722,2023-06-17 20:49:00,499.0,PHP,SUCCESS
P000668,S00063,2023-06-18 02:02:00,899.0,PHP,SUCCESS
P009311,S00798,2023-06-18 02:54:00,15.97,USD,SUCCESS
P006412,S00552,2023-06-18 03:57:00,299.0,PHP,SUCCESS
P000213,S00020,2023-06-18 08:43:00,299.0,PHP,SUCCESS
P006087,S00524,2023-06-18 13:14:00,899.0,PHP,SUCCESS
P001767,S00158,2023-06-18 15:27:00,299.0,PHP,SUCCESS
P002668,S00236,2023-06-18 17:47:00,899.0,PHP,SUCCESS
P004860,S00425,2023-06-19 07:44:00,299.0,PHP,SUCCESS
P007786,S00675,2023-06-19 20:01:00,499.0,PHP,SUCCESS
P001271,S00114,2023-06-20 07:44:00,299.0,PHP,SUCCESS
P004263,S00372,2023-06-20 07:44:00,299.0,PHP,SUCCESS
P007342,S00632,2023-06-20 13:28:00,299.0,PHP,SUCCESS
P009037,S00771,2023-06-20 16:55:00,299.0,PHP,SUCCESS
P005863,S00508,2023-06-20 18:12:00,499.0,PHP,SUCCESS
P006670,S00572,2023-06-20 19:48:00,499.0,PHP,SUCCESS
P001239,S00111,2023-06-20 23:31:00,9.64,USD,SUCCESS
P002378,S00205,2023-06-21 17:46:00,299.0,PHP,SUCCESS
P006766,S00580,2023-06-22 01:29:00,299.0,PHP,SUCCESS
P004244,S00371,2023-06-22 04:29:00,299.0,PHP,SUCCESS
P002378,S00205,2023-06-22 04:46:00,299.0,PHP,SUCCESS
P002617,S00230,2023-06-22 10:50:00,299.0,PHP,SUCCESS
P002761,S00243,2023-06-22 15:43:00,299.0,PHP,SUCCESS
P006214,S00535,2023-06-22 18:39:00,1299.0,PHP,SUCCESS
P007457,S00645,2023-06-22 23:37:00,299.0,PHP,SUCCESS
P005825,S00505,2023-06-23 01:31:00,899.0,PHP,SUCCESS
P003994,S00352,2023-06-23 03:01:00,499.0,PHP,SUCCESS
P009242,S00792,2023-06-23 03:09:00,299.0,PHP,SUCCESS
P000566,S00049,2023-06-23 07:40:00,299.0,PHP,SUCCESS
P008433,S00726,2023-06-23 10:15:00,299.0,PHP,SUCCESS
P008017,S00693,2023-06-23 23:27:00,299.0,PHP,SUCCESS
P002957,S00262,2023-06-24 03:11:00,4.48,USD,SUCCESS
P007488,S00650,2023-06-24 03:38:00,499.0,PHP,FAILED
P002697,S00238,2023-06-24 03:56:00,899.0,PHP,SUCCESS
P008346,S00721,2023-06-24 09:40:00,299.0,PHP,SUCCESS
P005639,S00491,2023-06-24 11:40:00,299.0,PHP,SUCCESS
P006880,S00587,2023-06-24 20:48:00,299.0,PHP,SUCCESS
P003443,S00303,2023-06-25 03:21:00,4.75,USD,SUCCESS
P008923,S00762,2023-06-25 10:05:00,899.0,PHP,SUCCESS
P003600,S00314,2023-06-25 10:29:00,299.0,PHP,SUCCESS
P008212,S00710,2023-06-25 11:23:00,15.46,USD,SUCCESS
P003153,S00280,2023-06-25 12:26:00,1299.0,PHP,SUCCESS
P002440,S00214,2023-06-26 10:03:00,499.0,PHP,SUCCESS
P005266,S00461,2023-06-26 18:24:00,299.0,PHP,SUCCESS
P001103,S00099,2023-06-27 12:01:00,14.52,USD,SUCCESS
P005747,S00499,2023-06-27 17:00:00,299.0,PHP,SUCCESS
P008568,S00736,2023-06-27 18:38:00,1299.0,PHP,SUCCESS
P000075,S00008,2023-07-01 00:19:00,899.0,PHP,SUCCESS
P000567,S00049,2023-07-01 05:27:00,299.0,PHP,SUCCESS
P006179,S00532,2023-07-01 06:48:00,299.0,PHP,SUCCESS
P002916,S00259,2023-07-01 12:32:00,1299.0,PHP,SUCCESS
P003174,S00283,2023-07-01 17:47:00,299.0,PHP,FAILED
P000547,S00048,2023-07-01 18:31:00,299.0,PHP,SUCCESS
P003995,S00352,2023-07-02 02:36:00,499.0,PHP,FAILED
P000214,S00020,2023-07-02 06:31:00,299.0,PHP,SUCCESS
P005826,S00505,2023-07-02 09:01:00,899.0,PHP,SUCCESS
P004264,S00372,2023-07-02 09:27:00,299.0,PHP,SUCCESS
P000296,S00028,2023-07-02 09:30:00,299.0,PHP,SUCCESS
P004597,S00401,2023-07-02 09:42:00,299.0,PHP,SUCCESS
P008893,S00759,2023-07-02 10:24:00,299.0,PHP,SUCCESS
P001704,S00152,2023-07-02 11:34:00,499.0,PHP,SUCCESS
P000580,S00051,2023-07-02 15:08:00,499.0,PHP,SUCCESS
P003444,S00303,2023-07-02 19:21:00,299.0,PHP,SUCCESS
P004861,S00425,2023-07-03 00:56:00,299.0,PHP,FAILED
P005188,S00455,2023-07-03 03:02:00,899.0,PHP,SUCCESS
P001031,S00094,2023-07-03 06:24:00,299.0,PHP,SUCCESS
P000669,S00063,2023-07-03 07:48:00,899.0,PHP,SUCCESS
P004665,S00407,2023-07-03 10:42:00,899.0,PHP,SUCCESS
P002379,S00205,2023-07-03 21:15:00,-299.0,PHP,REFUNDED
P007587,S00659,2023-07-03 23:19:00,299.0,PHP,SUCCESS
P008136,S00703,2023-07-04 01:40:00,299.0,PHP,SUCCESS
P008315,S00718,2023-07-04 02:39:00,299.0,PHP,SUCCESS
P008064,S00697,2023-07-04 08:11:00,5.84,USD,SUCCESS
P000636,S00059,2023-07-04 15:45:00,299.0,PHP,FAILED
P008359,S00722,2023-07-04 19:52:00,499.0,PHP,SUCCESS
P003154,S00280,2023-07-04 21:04:00,1299.0,PHP,SUCCESS
P008452,S00727,2023-07-04 23:30:00,899.0,PHP,SUCCESS
P009038,S00771,2023-07-05 00:17:00,299.0,PHP,SUCCESS
P002354,S00201,2023-07-05 02:57:00,9.49,USD,SUCCESS
P002609,S00229,2023-07-05 23:28:00,499.0,PHP,SUCCESS
P002571,S00227,2023-07-06 02:56:00,499.0,PHP,SUCCESS
P004870,S00427,2023-07-06 03:34:00,299.0,PHP,FAILED
P005658,S00492,2023-07-06 03:49:00,899.0,PHP,SUCCESS
P001145,S00103,2023-07-06 04:30:00,299.0,PHP,SUCCESS
P002642,S00232,2023-07-06 07:10:00,1299.0,PHP,SUCCESS
P006413,S00552,2023-07-07 02:17:00,299.0,PHP,SUCCESS
P007647,S00665,2023-07-07 03:29:00,899.0,PHP,FAILED
P008722,S00746,2023-07-07 05:28:00,499.0,PHP,SUCCESS
P002475,S00217,2023-07-07 09:08:00,299.0,PHP,SUCCESS
P005267,S00461,2023-07-07 13:02:00,299.0,PHP,SUCCESS
P008911,S00761,2023-07-07 16:35:00,299.0,PHP,SUCCESS
P007787,S00675,2023-07-07 23:32:00,499.0,PHP,SUCCESS
P007367,S00635,2023-07-08 01:31:00,7.76,USD,SUCCESS
P006847,S00585,2023-07-08 01:59:00,299.0,PHP,SUCCESS
P007181,S00617,2023-07-08 03:00:00,299.0,PHP,SUCCESS
P005243,S00459,2023-07-08 08:08:00,299.0,PHP,SUCCESS
P004245,S00371,2023-07-08 08:56:00,299.0,PHP,SUCCESS
P009018,S00770,2023-07-08 11:39:00,299.0,PHP,SUCCESS
P000048,S00005,2023-07-08 19:05:00,299.0,PHP,SUCCESS
P002592,S00228,2023-07-09 12:00:00,9.0,USD,SUCCESS
P008197,S00709,2023-07-09 16:03:00,499.0,PHP,SUCCESS
P000427,S00038,2023-07-09 17:06:00,299.0,PHP,FAILED
P006170,S00530,2023-07-09 20:37:00,299.0,PHP,SUCCESS
P006898,S00588,2023-07-09 21:30:00,499.0,PHP,SUCCESS
P002762,S00243,2023-07-10 01:41:00,299.0,PHP,SUCCESS
P007489,S00650,2023-07-10 02:21:00,499.0,PHP,SUCCESS
P009312,S00798,2023-07-10 06:32:00,899.0,PHP,SUCCESS
P001482,S00133,2023-07-10 09:08:00,899.0,PHP,SUCCESS
P004986,S00436,2023-07-10 15:58:00,1299.0,PHP,FAILED
P008434,S00726,2023-07-10 16:07:00,299.0,PHP,FAILED
P008852,S00755,2023-07-10 16:34:00,299.0,PHP,SUCCESS
P004443,S00387,2023-07-10 20:32:00,299.0,PHP,SUCCESS
P006767,S00580,2023-07-11 04:26:00,299.0,PHP,SUCCESS
P008299,S00716,2023-07-11 18:00:00,499.0,PHP,SUCCESS
P001589,S00142,2023-07-11 22:59:00,899.0,PHP,SUCCESS
P005627,S00488,2023-07-12 05:53:00,-499.0,PHP,REFUNDED
P009087,S00776,2023-07-12 06:53:00,899.0,PHP,SUCCESS
P002652,S00233,2023-07-12 09:42:00,1299.0,PHP,FAILED
P006235,S00537,2023-07-12 10:37:00,499.0,PHP,SUCCESS
P008924,S00762,2023-07-12 15:56:00,899.0,PHP,FAILED
P007840,S00680,2023-07-12 19:13:00,299.0,PHP,SUCCESS
P006088,S00524,2023-07-13 16:47:00,16.11,USD,SUCCESS
P005495,S00476,2023-07-14 01:22:00,899.0,PHP,SUCCESS
P000234,S00022,2023-07-14 05:51:00,4.95,USD,SUCCESS
P000772,S00070,2023-07-14 19:23:00,499.0,PHP,SUCCESS
P006986,S00598,2023-07-14 20:59:00,499.0,PHP,SUCCESS
P003601,S00314,2023-07-15 00:52:00,5.28,USD,SUCCESS
P005993,S00516,2023-07-15 10:34:00,499.0,PHP,SUCCESS
P002776,S00245,2023-07-15 10:38:00,499.0,PHP,SUCCESS
P003022,S00268,2023-07-15 10:59:00,899.0,PHP,SUCCESS
P007171,S00616,2023-07-15 11:13:00,499.0,PHP,SUCCESS
P000591,S00053,2023-07-15 17:36:00,299.0,PHP,SUCCESS
P006913,S00589,2023-07-15 22:03:00,1299.0,PHP,SUCCESS
P005615,S00487,2023-07-16 00:38:00,299.0,PHP,FAILED
P007879,S00682,2023-07-16 05:44:00,299.0,PHP,SUCCESS
P005806,S00504,2023-07-16 09:05:00,4.72,USD,SUCCESS
P006747,S00579,2023-07-16 09:36:00,899.0,PHP,SUCCESS
P000289,S00027,2023-07-16 12:29:00,299.0,PHP,FAILED
P005748,S00499,2023-07-16 14:28:00,299.0,PHP,SUCCESS
P008569,S00736,2023-07-17 02:07:00,1299.0,PHP,SUCCESS
P002958,S00262,2023-07-17 07:14:00,299.0,PHP,SUCCESS
P007081,S00609,2023-07-17 12:13:00,1299.0,PHP,SUCCESS
P005864,S00508,2023-07-17 14:40:00,499.0,PHP,SUCCESS
P002437,S00213,2023-07-17 18:50:00,299.0,PHP,FAILED
P002312,S00199,2023-07-17 21:07:00,16.46,USD,SUCCESS
P007038,S00604,2023-07-18 01:08:00,1299.0,PHP,SUCCESS
P007121,S00613,2023-07-18 06:26:00,299.0,PHP,SUCCESS
P005761,S00500,2023-07-18 15:15:00,299.0,PHP,SUCCESS
P002534,S00224,2023-07-18 16:38:00,1299.0,PHP,SUCCESS
P002691,S00237,2023-07-18 19:15:00,899.0,PHP,SUCCESS
P008213,S00710,2023-07-19 03:14:00,899.0,PHP,SUCCESS
P008319,S00719,2023-07-19 10:47:00,499.0,PHP,SUCCESS
P002282,S00197,2023-07-19 11:47:00,299.0,PHP,SUCCESS
P004487,S00393,2023-07-19 14:51:00,299.0,PHP,SUCCESS
P002941,S00261,2023-07-19 19:04:00,-299.0,PHP,REFUNDED
P002366,S00204,2023-07-20 04:18:00,299.0,PHP,SUCCESS
P008018,S00693,2023-07-20 10:12:00,299.0,PHP,SUCCESS
P002204,S00191,2023-07-20 10:56:00,299.0,PHP,SUCCESS
P007944,S00688,2023-07-20 14:00:00,899.0,PHP,SUCCESS
P007343,S00632,2023-07-20 16:44:00,5.85,USD,SUCCESS
P007294,S00628,2023-07-20 17:39:00,1299.0,PHP,SUCCESS
P005726,S00498,2023-07-20 20:13:00,299.0,PHP,SUCCESS
P006065,S00522,2023-07-21 01:21:00,1299.0,PHP,SUCCESS
P004437,S00386,2023-07-21 03:10:00,299.0,PHP,SUCCESS
P001768,S00158,2023-07-21 11:42:00,299.0,PHP,SUCCESS
P001240,S00111,2023-07-21 14:01:00,499.0,PHP,SUCCESS
P005850,S00507,2023-07-21 22:36:00,499.0,PHP,SUCCESS
P007755,S00673,2023-07-22 02:16:00,899.0,PHP,FAILED
P001104,S00099,2023-07-22 08:55:00,899.0,PHP,SUCCESS
P002441,S00214,2023-07-22 09:39:00,499.0,PHP,SUCCESS
P005462,S00474,2023-07-22 12:50:00,899.0,PHP,SUCCESS
P000483,S00043,2023-07-22 17:35:00,299.0,PHP,SUCCESS
P002698,S00238,2023-07-22 21:52:00,899.0,PHP,SUCCESS
P005640,S00491,2023-07-23 05:50:00,299.0,PHP,SUCCESS
P006881,S00587,2023-07-23 10:37:00,299.0,PHP,SUCCESS
P009243,S00792,2023-07-23 18:43:00,299.0,PHP,SUCCESS
P007458,S00645,2023-07-23 20:28:00,299.0,PHP,SUCCESS
P005567,S00483,2023-07-24 00:07:00,9.41,USD,SUCCESS
P004303,S00374,2023-07-24 01:09:00,499.0,PHP,SUCCESS
P000231,S00021,2023-07-24 03:30:00,899.0,PHP,SUCCESS
P006057,S00521,2023-07-24 08:41:00,5.29,USD,SUCCESS
P006431,S00553,2023-07-24 08:46:00,1299.0,PHP,SUCCESS
P000615,S00057,2023-07-24 09:22:00,499.0,PHP,SUCCESS
P008684,S00744,2023-07-24 14:15:00,299.0,PHP,SUCCESS
P008347,S00721,2023-07-24 15:25:00,299.0,PHP,SUCCESS
P003485,S00306,2023-07-24 16:57:00,299.0,PHP,SUCCESS
P004427,S00382,2023-07-24 18:45:00,499.0,PHP,SUCCESS
P003642,S00317,2023-07-24 21:07:00,899.0,PHP,SUCCESS
P004192,S00368,2023-07-25 09:07:00,499.0,PHP,SUCCESS
P004460,S00390,2023-07-25 10:46:00,299.0,PHP,SUCCESS
P006215,S00535,2023-07-25 17:50:00,1299.0,PHP,SUCCESS
P005543,S00481,2023-07-25 21:10:00,899.0,PHP,FAILED
P003671,S00320,2023-07-25 22:08:00,299.0,PHP,SUCCESS
P003851,S00339,2023-07-26 10:57:00,299.0,PHP,SUCCESS
P002669,S00236,2023-07-26 13:39:00,899.0,PHP,SUCCESS
P001845,S00164,2023-07-26 21:00:00,1299.0,PHP,SUCCESS
P000693,S00065,2023-07-27 03:27:00,1299.0,PHP,SUCCESS
P007474,S00647,2023-07-27 07:17:00,899.0,PHP,SUCCESS
P006954,S00594,2023-07-27 07:38:00,299.0,PHP,SUCCESS
P001329,S00119,2023-07-27 10:08:00,499.0,PHP,SUCCESS
P001272,S00114,2023-07-27 10:20:00,299.0,PHP,FAILED
P003978,S00351,2023-07-27 12:48:00,499.0,PHP,SUCCESS
P002142,S00186,2023-07-27 16:33:00,499.0,PHP,SUCCESS
P007295,S00628,2023-08-01 02:12:00,1299.0,PHP,SUCCESS
P006848,S00585,2023-08-01 03:56:00,299.0,PHP,SUCCESS
P007588,S00660,2023-08-01 09:22:00,899.0,PHP,FAILED
P002283,S00197,2023-08-02 00:29:00,299.0,PHP,SUCCESS
P006748,S00579,2023-08-02 02:08:00,899.0,PHP,SUCCESS
P004608,S00402,2023-08-02 05:19:00,299.0,PHP,SUCCESS
P001511,S00135,2023-08-02 08:12:00,299.0,PHP,FAILED
P003979,S00351,2023-08-02 10:19:00,499.0,PHP,SUCCESS
P003486,S00306,2023-08-02 14:26:00,299.0,PHP,SUCCESS
P005641,S00491,2023-08-02 21:26:00,299.0,PHP,FAILED
P001273,S00114,2023-08-02 22:02:00,299.0,PHP,SUCCESS
P000581,S00051,2023-08-03 02:03:00,499.0,PHP,SUCCESS
P000049,S00005,2023-08-03 04:02:00,299.0,PHP,SUCCESS
P008065,S00697,2023-08-03 05:12:00,299.0,PHP,SUCCESS
P002535,S00224,2023-08-03 12:07:00,-1299.0,PHP,REFUNDED
P008570,S00736,2023-08-03 16:32:00,1299.0,PHP,SUCCESS
P002572,S00227,2023-08-03 17:33:00,499.0,PHP,SUCCESS
P005544,S00482,2023-08-03 18:20:00,499.0,PHP,SUCCESS
P006171,S00530,2023-08-03 18:46:00,299.0,PHP,SUCCESS
P007172,S00616,2023-08-03 22:15:00,499.0,PHP,SUCCESS
P005762,S00500,2023-08-04 02:29:00,299.0,PHP,SUCCESS
P004598,S00401,2023-08-04 04:52:00,299.0,PHP,SUCCESS
P008360,S00722,2023-08-04 09:10:00,499.0,PHP,SUCCESS
P007841,S00680,2023-08-04 10:13:00,299.0,PHP,SUCCESS
P004246,S00371,2023-08-04 11:24:00,299.0,PHP,SUCCESS
P001769,S00158,2023-08-04 15:20:00,299.0,PHP,SUCCESS
P006216,S00535,2023-08-04 15:56:00,1299.0,PHP,SUCCESS
P007648,S00665,2023-08-04 21:24:00,899.0,PHP,SUCCESS
P002593,S00228,2023-08-05 08:55:00,499.0,PHP,SUCCESS
P004461,S00390,2023-08-05 11:00:00,299.0,PHP,SUCCESS
P000484,S00043,2023-08-05 12:12:00,5.7,USD,SUCCESS
P002143,S00186,2023-08-05 13:50:00,9.16,USD,SUCCESS
P000592,S00053,2023-08-05 16:07:00,299.0,PHP,FAILED
P007107,S00611,2023-08-05 17:27:00,16.42,USD,SUCCESS
P007490,S00650,2023-08-05 17:58:00,499.0,PHP,SUCCESS
P005244,S00459,2023-08-05 19:19:00,299.0,PHP,SUCCESS
P004987,S00436,2023-08-05 20:15:00,1299.0,PHP,SUCCESS
P002699,S00238,2023-08-05 20:50:00,899.0,PHP,SUCCESS
P002205,S00191,2023-08-06 01:20:00,299.0,PHP,SUCCESS
P000637,S00059,2023-08-06 12:39:00,299.0,PHP,SUCCESS
P001146,S00103,2023-08-06 15:50:00,299.0,PHP,SUCCESS
P000386,S00036,2023-08-06 23:39:00,299.0,PHP,SUCCESS
P005851,S00507,2023-08-07 03:21:00,499.0,PHP,SUCCESS
P000127,S00014,2023-08-07 05:18:00,499.0,PHP,SUCCESS
P005568,S00483,2023-08-07 08:36:00,499.0,PHP,FAILED
P002917,S00259,2023-08-07 14:44:00,1299.0,PHP,SUCCESS
P009039,S00771,2023-08-07 17:40:00,299.0,PHP,SUCCESS
P003214,S00286,2023-08-07 21:15:00,299.0,PHP,SUCCESS
P004304,S00374,2023-08-08 00:05:00,499.0,PHP,SUCCESS
P008316,S00718,2023-08-08 07:07:00,299.0,PHP,SUCCESS
P005189,S00455,2023-08-08 08:37:00,899.0,PHP,SUCCESS
P002355,S00201,2023-08-08 09:13:00,499.0,PHP,SUCCESS
P000232,S00021,2023-08-08 09:33:00,899.0,PHP,SUCCESS
P001032,S00094,2023-08-08 14:35:00,299.0,PHP,SUCCESS
P005496,S00476,2023-08-08 16:47:00,899.0,PHP,SUCCESS
P008198,S00709,2023-08-08 18:11:00,8.69,USD,SUCCESS
P008348,S00721,2023-08-08 19:08:00,299.0,PHP,SUCCESS
P007459,S00645,2023-08-08 22:42:00,299.0,PHP,SUCCESS
P002313,S00199,2023-08-09 04:48:00,899.0,PHP,SUCCESS
P000694,S00065,2023-08-09 08:37:00,1299.0,PHP,SUCCESS
P002692,S00237,2023-08-09 09:35:00,899.0,PHP,SUCCESS
P003643,S00317,2023-08-09 10:01:00,899.0,PHP,SUCCESS
P004223,S00370,2023-08-09 16:00:00,299.0,PHP,SUCCESS
P002111,S00184,2023-08-09 21:47:00,899.0,PHP,FAILED
P002763,S00243,2023-08-10 02:49:00,299.0,PHP,SUCCESS
P006955,S00594,2023-08-10 11:13:00,299.0,PHP,SUCCESS
P009088,S00776,2023-08-10 14:56:00,899.0,PHP,SUCCESS
P000548,S00048,2023-08-10 21:46:00,299.0,PHP,SUCCESS
P006432,S00553,2023-08-11 06:37:00,1299.0,PHP,SUCCESS
P005616,S00487,2023-08-11 08:21:00,299.0,PHP,SUCCESS
P002777,S00245,2023-08-11 17:26:00,499.0,PHP,SUCCESS
P008853,S00755,2023-08-11 22:56:00,299.0,PHP,SUCCESS
P002653,S00233,2023-08-12 01:28:00,1299.0,PHP,SUCCESS
P004666,S00407,2023-08-12 01:30:00,899.0,PHP,SUCCESS
P004193,S00368,2023-08-12 02:32:00,499.0,PHP,SUCCESS
P006640,S00569,2023-08-12 09:57:00,899.0,PHP,SUCCESS
P009313,S00798,2023-08-12 19:07:00,899.0,PHP,SUCCESS
P005865,S00508,2023-08-12 20:04:00,499.0,PHP,SUCCESS
P000215,S00020,2023-08-12 20:23:00,299.0,PHP,SUCCESS
P008912,S00761,2023-08-12 23:07:00,299.0,PHP,SUCCESS
P004438,S00386,2023-08-13 02:13:00,299.0,PHP,SUCCESS
P005727,S00498,2023-08-13 02:30:00,299.0,PHP,SUCCESS
P000297,S00028,2023-08-13 02:41:00,299.0,PHP,SUCCESS
P008435,S00726,2023-08-13 06:31:00,299.0,PHP,SUCCESS
P003023,S00268,2023-08-13 09:00:00,899.0,PHP,SUCCESS
P008685,S00744,2023-08-13 11:04:00,299.0,PHP,SUCCESS
P001846,S00164,2023-08-14 02:00:00,1299.0,PHP,SUCCESS
P001105,S00099,2023-08-14 06:35:00,899.0,PHP,SUCCESS
P003760,S00328,2023-08-14 07:57:00,299.0,PHP,SUCCESS
P003996,S00352,2023-08-14 08:38:00,499.0,PHP,SUCCESS
P008320,S00719,2023-08-14 09:07:00,499.0,PHP,SUCCESS
P002476,S00217,2023-08-14 10:45:00,299.0,PHP,SUCCESS
P001992,S00176,2023-08-14 10:51:00,299.0,PHP,SUCCESS
P007368,S00635,2023-08-14 15:12:00,499.0,PHP,SUCCESS
P008300,S00716,2023-08-14 16:40:00,499.0,PHP,SUCCESS
P003155,S00280,2023-08-14 18:42:00,1299.0,PHP,SUCCESS
P005827,S00505,2023-08-14 20:44:00,899.0,PHP,SUCCESS
P002959,S00262,2023-08-15 05:08:00,299.0,PHP,SUCCESS
P002643,S00232,2023-08-15 07:25:00,1299.0,PHP,SUCCESS
P006789,S00582,2023-08-15 08:46:00,-499.0,PHP,REFUNDED
P007039,S00604,2023-08-15 11:13:00,1299.0,PHP,FAILED
P007509,S00652,2023-08-15 14:01:00,1299.0,PHP,SUCCESS
P004746,S00414,2023-08-15 15:38:00,1299.0,PHP,SUCCESS
P006058,S00521,2023-08-15 20:50:00,299.0,PHP,SUCCESS
P001241,S00111,2023-08-16 07:03:00,499.0,PHP,SUCCESS
P003672,S00320,2023-08-16 10:07:00,299.0,PHP,SUCCESS
P000568,S00049,2023-08-16 12:41:00,299.0,PHP,SUCCESS
P005268,S00461,2023-08-16 13:54:00,299.0,PHP,SUCCESS
P004862,S00425,2023-08-16 13:55:00,299.0,PHP,SUCCESS
P000076,S00008,2023-08-16 13:56:00,899.0,PHP,SUCCESS
P007945,S00688,2023-08-16 23:30:00,899.0,PHP,SUCCESS
P005628,S00488,2023-08-17 02:54:00,499.0,PHP,SUCCESS
P006768,S00580,2023-08-17 16:52:00,299.0,PHP,SUCCESS
P000290,S00027,2023-08-17 21:24:00,-299.0,PHP,REFUNDED
P000776,S00072,2023-08-18 13:09:00,16.49,USD,SUCCESS
P005749,S00499,2023-08-18 15:24:00,299.0,PHP,SUCCESS
P005914,S00511,2023-08-18 19:41:00,499.0,PHP,SUCCESS
P008137,S00703,2023-08-19 04:29:00,299.0,PHP,SUCCESS
P009019,S00770,2023-08-19 05:30:00,299.0,PHP,FAILED
P006914,S00589,2023-08-19 09:01:00,22.17,USD,SUCCESS
P005052,S00441,2023-08-19 10:10:00,499.0,PHP,SUCCESS
P008019,S00693,2023-08-19 18:08:00,299.0,PHP,SUCCESS
P006180,S00532,2023-08-19 19:51:00,299.0,PHP,SUCCESS
P004488,S00393,2023-08-20 08:08:00,299.0,PHP,SUCCESS
P006377,S00550,2023-08-20 09:34:00,299.0,PHP,SUCCESS
P007082,S00609,2023-08-20 11:49:00,1299.0,PHP,SUCCESS
P002670,S00236,2023-08-20 12:00:00,899.0,PHP,SUCCESS
P006089,S00524,2023-08-20 17:05:00,899.0,PHP,SUCCESS
P008214,S00710,2023-08-20 18:03:00,899.0,PHP,SUCCESS
P002610,S00229,2023-08-21 00:53:00,9.21,USD,SUCCESS
P007182,S00617,2023-08-21 05:38:00,299.0,PHP,SUCCESS
P008925,S00762,2023-08-21 07:21:00,899.0,PHP,SUCCESS
P006414,S00552,2023-08-21 08:10:00,299.0,PHP,SUCCESS
P001705,S00152,2023-08-21 14:05:00,8.88,USD,SUCCESS
P003445,S00303,2023-08-21 19:25:00,299.0,PHP,SUCCESS
P004444,S00387,2023-08-21 19:58:00,299.0,PHP,SUCCESS
P004265,S00372,2023-08-21 21:19:00,299.0,PHP,SUCCESS
P007788,S00675,2023-08-22 02:16:00,499.0,PHP,SUCCESS
P002380,S00205,2023-08-22 02:20:00,299.0,PHP,SUCCESS
P005463,S00474,2023-08-22 02:32:00,899.0,PHP,SUCCESS
P006882,S00587,2023-08-22 12:15:00,299.0,PHP,SUCCESS
